Open,High,Low,Close,ticker,Date,DateInt
52.779998779296875,53.59000015258789,51.540000915527344,51.56999969482422,SCHW,0,20230403
51.650001525878906,51.939998626708984,49.88999938964844,50.0,SCHW,1,20230404
49.06999969482422,49.41999816894531,48.36000061035156,48.869998931884766,SCHW,2,20230405
48.79999923706055,49.7400016784668,48.56999969482422,49.349998474121094,SCHW,3,20230406
33.81999969482422,34.68000030517578,32.22999954223633,33.869998931884766,AI,0,20230403
31.90999984741211,32.0,24.152000427246094,24.950000762939453,AI,1,20230404
24.030000686645508,24.889999389648438,20.5,21.09000015258789,AI,2,20230405
21.15999984741211,23.860000610351562,20.399999618530273,22.84000015258789,AI,3,20230406
343.239990234375,351.5400085449219,342.29998779296875,350.739990234375,LLY,0,20230403
352.07000732421875,359.0,351.2699890136719,354.6199951171875,LLY,1,20230404
358.0799865722656,364.8500061035156,357.92999267578125,362.239990234375,LLY,2,20230405
364.8500061035156,369.5,364.25,368.2900085449219,LLY,3,20230406
187.14999389648438,187.69000244140625,183.5800018310547,184.30999755859375,TSLA,1,20230418
179.10000610351562,183.5,177.64999389648438,180.58999633789062,TSLA,2,20230419
166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,TSLA,3,20230420
164.8000030517578,166.0,161.32000732421875,165.0800018310547,TSLA,4,20230421
275.3299865722656,281.1000061035156,273.57000732421875,276.6700134277344,NVDA,1,20230418
273.6099853515625,280.0,272.32000732421875,279.30999755859375,NVDA,2,20230419
276.7099914550781,280.29998779296875,270.0,271.0400085449219,NVDA,3,20230420
269.5199890136719,271.8299865722656,267.2200012207031,271.19000244140625,NVDA,4,20230421
291.57000732421875,291.760009765625,287.010009765625,288.3699951171875,MSFT,1,20230418
285.989990234375,289.04998779296875,284.5400085449219,288.45001220703125,MSFT,2,20230419
285.25,289.0299987792969,285.0799865722656,286.1099853515625,MSFT,3,20230420
285.010009765625,286.2699890136719,283.05999755859375,285.760009765625,MSFT,4,20230421
166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,AAPL,1,20230418
165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,AAPL,2,20230419
166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,AAPL,3,20230420
165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,AAPL,4,20230421
219.91000366210938,220.44000244140625,216.2100067138672,217.88999938964844,META,1,20230418
213.47000122070312,217.3300018310547,212.92999267578125,215.6999969482422,META,2,20230419
213.47999572753906,216.75,212.77000427246094,213.07000732421875,META,3,20230420
210.2100067138672,213.41000366210938,209.5800018310547,212.88999938964844,META,4,20230421
106.48999786376953,106.54000091552734,104.06999969482422,104.5,GOOGL,1,20230418
103.58000183105469,104.9800033569336,103.06999969482422,104.18000030517578,GOOGL,2,20230419
103.91000366210938,106.25,103.87000274658203,105.29000091552734,GOOGL,3,20230420
105.47000122070312,106.0,104.77999877929688,105.41000366210938,GOOGL,4,20230421
103.94999694824219,104.19999694824219,101.5199966430664,102.30000305175781,AMZN,1,20230418
101.58000183105469,105.12000274658203,101.38999938964844,104.30000305175781,AMZN,2,20230419
103.52999877929688,105.25,103.20999908447266,103.80999755859375,AMZN,3,20230420
106.0999984741211,108.1500015258789,105.08000183105469,106.95999908447266,AMZN,4,20230421
91.61000061035156,92.16000366210938,89.33000183105469,89.77999877929688,AMD,1,20230418
88.51000213623047,90.54000091552734,88.22000122070312,89.94000244140625,AMD,2,20230419
88.83000183105469,91.58000183105469,88.7300033569336,90.11000061035156,AMD,3,20230420
89.80000305175781,89.80000305175781,88.05999755859375,88.43000030517578,AMD,4,20230421
107.0,107.05000305175781,104.77999877929688,105.12000274658203,GOOG,1,20230418
104.21499633789062,105.7249984741211,103.80000305175781,105.0199966430664,GOOG,2,20230419
104.6500015258789,106.88800048828125,104.63999938964844,105.9000015258789,GOOG,3,20230420
106.08999633789062,106.63999938964844,105.48500061035156,105.91000366210938,GOOG,4,20230421
99.0199966430664,99.16999816894531,95.18099975585938,95.48999786376953,BABA,1,20230418
94.5999984741211,94.81999969482422,92.94999694824219,93.48999786376953,BABA,2,20230419
93.3499984741211,93.79000091552734,90.05000305175781,90.73999786376953,BABA,3,20230420
89.95999908447266,90.19000244140625,88.30000305175781,89.12999725341797,BABA,4,20230421
63.33000183105469,63.45000076293945,61.47999954223633,61.93000030517578,MU,1,20230418
60.97999954223633,61.209999084472656,60.380001068115234,60.650001525878906,MU,2,20230419
59.880001068115234,61.95000076293945,59.869998931884766,61.459999084472656,MU,3,20230420
61.150001525878906,61.45000076293945,60.72999954223633,61.130001068115234,MU,4,20230421
496.1000061035156,497.6300048828125,494.1199951171875,496.8999938964844,COST,1,20230418
497.1300048828125,497.989990234375,493.8299865722656,496.0299987792969,COST,2,20230419
495.75,510.6600036621094,495.510009765625,505.5799865722656,COST,3,20230420
509.3699951171875,510.6400146484375,505.4599914550781,506.3500061035156,COST,4,20230421
503.6700134277344,506.989990234375,498.1400146484375,504.4800109863281,UNH,1,20230418
500.6499938964844,501.9700012207031,483.6300048828125,486.20001220703125,UNH,2,20230419
485.4700012207031,489.6499938964844,483.260009765625,487.4599914550781,UNH,3,20230420
490.0400085449219,490.7300109863281,482.1400146484375,483.82000732421875,UNH,4,20230421
114.38999938964844,117.20999908447266,114.30000305175781,116.94000244140625,XOM,1,20230418
116.08000183105469,116.9000015258789,115.7699966430664,116.56999969482422,XOM,2,20230419
115.12999725341797,115.68000030517578,113.2300033569336,115.63999938964844,XOM,3,20230420
116.48999786376953,116.87999725341797,115.26000213623047,116.01000213623047,XOM,4,20230421
164.25,164.69000244140625,159.64999389648438,161.00999450683594,JNJ,1,20230418
161.99000549316406,162.67999267578125,161.1699981689453,162.52999877929688,JNJ,2,20230419
162.42999267578125,163.82000732421875,160.9600067138672,163.5800018310547,JNJ,3,20230420
164.44000244140625,164.97000122070312,161.97000122070312,162.69000244140625,JNJ,4,20230421
119.83000183105469,121.31999969482422,118.0999984741211,119.19000244140625,ABNB,1,20230418
118.1449966430664,120.37000274658203,117.63999938964844,120.0999984741211,ABNB,2,20230419
118.37000274658203,119.69999694824219,117.81999969482422,118.4000015258789,ABNB,3,20230420
114.95500183105469,115.75,112.0199966430664,115.5,ABNB,4,20230421
335.0,337.19000244140625,330.5,333.70001220703125,NFLX,1,20230418
324.2099914550781,325.75,316.1000061035156,323.1199951171875,NFLX,2,20230419
320.3900146484375,331.42999267578125,318.3299865722656,325.3500061035156,NFLX,3,20230420
323.0,328.2900085449219,319.5,327.9800109863281,NFLX,4,20230421
52.5,54.25,52.279998779296875,54.0,SCHW,1,20230418
54.0,56.27000045776367,53.9900016784668,55.54999923706055,SCHW,2,20230419
54.560001373291016,55.880001068115234,53.75,54.0,SCHW,3,20230420
54.2599983215332,54.310001373291016,53.099998474121094,53.79999923706055,SCHW,4,20230421
23.219999313354492,23.280000686645508,22.260000228881836,22.760000228881836,AI,1,20230418
22.350000381469727,22.93000030517578,21.860000610351562,22.709999084472656,AI,2,20230419
22.299999237060547,23.81999969482422,20.65999984741211,20.709999084472656,AI,3,20230420
20.799999237060547,21.049999237060547,19.549999237060547,20.059999465942383,AI,4,20230421
373.0,374.260009765625,369.6600036621094,369.9100036621094,LLY,1,20230418
370.54998779296875,371.2799987792969,367.3500061035156,370.4700012207031,LLY,2,20230419
371.3900146484375,376.05999755859375,369.760009765625,374.80999755859375,LLY,3,20230420
378.010009765625,386.2699890136719,378.0,385.239990234375,LLY,4,20230421
159.82000732421875,163.47000122070312,158.75,160.6699981689453,TSLA,1,20230425
160.2899932861328,160.6699981689453,153.13999938964844,153.75,TSLA,2,20230426
152.63999938964844,160.47999572753906,152.3699951171875,160.19000244140625,TSLA,3,20230427
160.89999389648438,165.0,157.32000732421875,164.30999755859375,TSLA,4,20230428
270.7799987792969,272.4700012207031,262.25,262.4100036621094,NVDA,1,20230425
270.0199890136719,273.29998779296875,267.04998779296875,269.55999755859375,NVDA,2,20230426
273.6300048828125,274.95001220703125,266.25,272.260009765625,NVDA,3,20230427
272.25,277.5799865722656,270.7099914550781,277.489990234375,NVDA,4,20230428
279.510009765625,281.6000061035156,275.3699951171875,275.4200134277344,MSFT,1,20230425
296.70001220703125,299.57000732421875,292.7300109863281,295.3699951171875,MSFT,2,20230426
295.9700012207031,305.20001220703125,295.25,304.8299865722656,MSFT,3,20230427
304.010009765625,308.92999267578125,303.30999755859375,307.260009765625,MSFT,4,20230428
165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,AAPL,1,20230425
163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,AAPL,2,20230426
165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,AAPL,3,20230427
168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,AAPL,4,20230428
210.82000732421875,211.25999450683594,207.1300048828125,207.5500030517578,META,1,20230425
212.5,214.11000061035156,208.8800048828125,209.39999389648438,META,2,20230426
239.88999938964844,241.69000244140625,236.77000427246094,238.55999755859375,META,3,20230427
239.00999450683594,240.42999267578125,235.75,240.32000732421875,META,4,20230428
105.83000183105469,106.69000244140625,103.83999633789062,103.8499984741211,GOOGL,1,20230425
104.91999816894531,106.3499984741211,102.62999725341797,103.70999908447266,GOOGL,2,20230426
104.44999694824219,108.37000274658203,103.54000091552734,107.58999633789062,GOOGL,3,20230427
107.04000091552734,107.3499984741211,105.08999633789062,107.33999633789062,GOOGL,4,20230428
104.91000366210938,105.44999694824219,102.44999694824219,102.56999969482422,AMZN,1,20230425
105.04000091552734,106.62000274658203,104.0999984741211,104.9800033569336,AMZN,2,20230426
108.16000366210938,110.86000061035156,106.80000305175781,109.81999969482422,AMZN,3,20230427
107.7300033569336,109.4800033569336,104.33000183105469,105.44999694824219,AMZN,4,20230428
86.9000015258789,87.05999755859375,83.76000213623047,83.80000305175781,AMD,1,20230425
86.51000213623047,87.3499984741211,85.31999969482422,85.94000244140625,AMD,2,20230426
86.41000366210938,87.56999969482422,84.08999633789062,87.44000244140625,AMD,3,20230427
87.0199966430664,89.75,86.44000244140625,89.37000274658203,AMD,4,20230428
106.61000061035156,107.44000244140625,104.55999755859375,104.61000061035156,GOOG,1,20230425
105.55999755859375,107.0199966430664,103.2699966430664,104.44999694824219,GOOG,2,20230426
105.2300033569336,109.1500015258789,104.41999816894531,108.37000274658203,GOOG,3,20230427
107.80000305175781,108.29000091552734,106.04000091552734,108.22000122070312,GOOG,4,20230428
85.31999969482422,85.69999694824219,82.21199798583984,82.91999816894531,BABA,1,20230425
85.04000091552734,85.22000122070312,82.76000213623047,82.81999969482422,BABA,2,20230426
83.06999969482422,84.63999938964844,82.63999938964844,84.47000122070312,BABA,3,20230427
84.18000030517578,85.08000183105469,83.87000274658203,84.69000244140625,BABA,4,20230428
59.130001068115234,59.34000015258789,58.029998779296875,58.13999938964844,MU,1,20230425
59.58000183105469,61.18000030517578,59.34000015258789,61.02000045776367,MU,2,20230426
60.75,61.959999084472656,60.130001068115234,61.900001525878906,MU,3,20230427
62.43000030517578,64.44000244140625,62.29999923706055,64.36000061035156,MU,4,20230428
511.1300048828125,513.1300048828125,502.260009765625,503.1700134277344,COST,1,20230425
500.4200134277344,502.8699951171875,493.3900146484375,494.6600036621094,COST,2,20230426
494.8299865722656,502.260009765625,494.8299865722656,501.2699890136719,COST,3,20230427
501.55999755859375,504.8299865722656,500.6400146484375,503.2200012207031,COST,4,20230428
492.67999267578125,498.5,490.5799865722656,491.9200134277344,UNH,1,20230425
485.8699951171875,487.70001220703125,478.3599853515625,482.95001220703125,UNH,2,20230426
482.20001220703125,490.9800109863281,482.20001220703125,490.4700012207031,UNH,3,20230427
488.69000244140625,493.9599914550781,488.1199951171875,492.0899963378906,UNH,4,20230428
117.55000305175781,117.73999786376953,115.62999725341797,116.5199966430664,XOM,1,20230425
116.02999877929688,117.08999633789062,114.68000030517578,115.44999694824219,XOM,2,20230426
115.62000274658203,117.01000213623047,114.87999725341797,116.83000183105469,XOM,3,20230427
117.25,119.91999816894531,116.83000183105469,118.33999633789062,XOM,4,20230428
164.30999755859375,165.35000610351562,164.16000366210938,165.17999267578125,JNJ,1,20230425
164.08999633789062,164.38999938964844,162.24000549316406,162.6199951171875,JNJ,2,20230426
162.89999389648438,163.41000366210938,162.1300048828125,163.0,JNJ,3,20230427
162.80999755859375,163.75999450683594,162.55999755859375,163.6999969482422,JNJ,4,20230428
115.30999755859375,115.43000030517578,112.47000122070312,112.50499725341797,ABNB,1,20230425
113.5,114.5999984741211,113.19999694824219,113.68000030517578,ABNB,2,20230426
114.44000244140625,115.8499984741211,112.28700256347656,115.25,ABNB,3,20230427
114.5999984741211,120.47000122070312,113.0,119.66999816894531,ABNB,4,20230428
328.5,328.6600036621094,321.1000061035156,322.54998779296875,NFLX,1,20230425
321.3599853515625,325.8999938964844,320.4700012207031,321.1499938964844,NFLX,2,20230426
324.29998779296875,327.45001220703125,317.44000244140625,325.8500061035156,NFLX,3,20230427
325.239990234375,330.80999755859375,324.0,329.92999267578125,NFLX,4,20230428
52.630001068115234,52.84000015258789,50.86000061035156,51.029998779296875,SCHW,1,20230425
50.52000045776367,51.27000045776367,50.29999923706055,50.599998474121094,SCHW,2,20230426
50.72999954223633,52.29999923706055,50.36000061035156,51.72999954223633,SCHW,3,20230427
51.15999984741211,52.43000030517578,50.79999923706055,52.2400016784668,SCHW,4,20230428
18.420000076293945,18.450000762939453,17.5,17.690000534057617,AI,1,20230425
18.030000686645508,18.25,17.309999465942383,17.690000534057617,AI,2,20230426
17.700000762939453,17.969999313354492,17.270000457763672,17.59000015258789,AI,3,20230427
17.450000762939453,18.06999969482422,16.90999984741211,17.81999969482422,AI,4,20230428
385.04998779296875,390.4800109863281,384.0,384.8399963378906,LLY,1,20230425
381.1199951171875,381.5,370.67999267578125,376.2699890136719,LLY,2,20230426
391.260009765625,398.5299987792969,380.7699890136719,390.3500061035156,LLY,3,20230427
398.0,404.30999755859375,392.510009765625,395.8599853515625,LLY,4,20230428
161.8800048828125,165.49000549316406,158.92999267578125,160.30999755859375,TSLA,1,20230502
160.00999450683594,165.0,159.91000366210938,160.61000061035156,TSLA,2,20230503
162.7100067138672,162.9499969482422,159.64999389648438,161.1999969482422,TSLA,3,20230504
163.97000122070312,170.7899932861328,163.50999450683594,170.05999755859375,TSLA,4,20230505
286.79998779296875,288.3599853515625,280.8299865722656,282.1000061035156,NVDA,1,20230502
278.3999938964844,283.6700134277344,274.7200012207031,278.0199890136719,NVDA,2,20230503
276.510009765625,278.5899963378906,272.3999938964844,275.6199951171875,NVDA,3,20230504
278.260009765625,287.54998779296875,277.30999755859375,286.79998779296875,NVDA,4,20230505
307.760009765625,309.17999267578125,303.9100036621094,305.4100036621094,MSFT,1,20230502
306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,MSFT,2,20230503
306.239990234375,307.760009765625,303.3999938964844,305.4100036621094,MSFT,3,20230504
305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,MSFT,4,20230505
170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,AAPL,1,20230502
169.5,170.9199981689453,167.16000366210938,167.4499969482422,AAPL,2,20230503
164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,AAPL,3,20230504
170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,AAPL,4,20230505
243.17999267578125,244.9199981689453,238.99000549316406,239.24000549316406,META,1,20230502
239.47000122070312,241.75,232.75,237.02999877929688,META,2,20230503
236.05999755859375,238.1999969482422,232.92999267578125,233.52000427246094,META,3,20230504
232.24000549316406,234.67999267578125,229.85000610351562,232.77999877929688,META,4,20230505
107.13999938964844,107.19999694824219,103.70999908447266,105.31999969482422,GOOGL,1,20230502
105.52999877929688,107.48999786376953,104.95999908447266,105.41000366210938,GOOGL,2,20230503
105.48999786376953,105.5999984741211,103.97000122070312,104.69000244140625,GOOGL,3,20230504
104.81999969482422,105.87999725341797,104.11000061035156,105.56999969482422,GOOGL,4,20230505
101.47000122070312,103.9000015258789,101.1500015258789,103.62999725341797,AMZN,1,20230502
103.73999786376953,105.95999908447266,103.27999877929688,103.6500015258789,AMZN,2,20230503
104.04000091552734,105.38999938964844,103.30999755859375,104.0,AMZN,3,20230504
104.2699966430664,105.76000213623047,103.55000305175781,105.66000366210938,AMZN,4,20230505
89.31999969482422,90.45999908447266,88.12000274658203,89.91000366210938,AMD,1,20230502
83.54000091552734,85.4800033569336,81.0199966430664,81.62000274658203,AMD,2,20230503
81.56999969482422,91.63999938964844,81.11000061035156,86.61000061035156,AMD,3,20230504
84.98999786376953,90.43000030517578,84.72000122070312,89.83999633789062,AMD,4,20230505
107.66000366210938,107.7300033569336,104.5,105.9800033569336,GOOG,1,20230502
106.22000122070312,108.12999725341797,105.62000274658203,106.12000274658203,GOOG,2,20230503
106.16000366210938,106.30000305175781,104.69999694824219,105.20999908447266,GOOG,3,20230504
105.31999969482422,106.44000244140625,104.73899841308594,106.21499633789062,GOOG,4,20230505
83.1500015258789,83.27999877929688,80.65399932861328,81.52999877929688,BABA,1,20230502
81.30500030517578,82.0,80.48999786376953,81.4800033569336,BABA,2,20230503
82.38999938964844,83.12999725341797,81.80000305175781,82.48999786376953,BABA,3,20230504
82.75,83.37999725341797,82.02999877929688,83.22000122070312,BABA,4,20230505
62.22999954223633,62.58000183105469,61.25,61.900001525878906,MU,1,20230502
61.4900016784668,62.18000030517578,60.81999969482422,60.90999984741211,MU,2,20230503
60.54999923706055,60.959999084472656,59.900001525878906,60.5099983215332,MU,3,20230504
60.61000061035156,61.7400016784668,60.11000061035156,61.22999954223633,MU,4,20230505
495.0,495.67999267578125,489.80999755859375,494.80999755859375,COST,1,20230502
496.6000061035156,498.7799987792969,489.6600036621094,490.05999755859375,COST,2,20230503
488.94000244140625,490.9100036621094,485.92999267578125,490.3399963378906,COST,3,20230504
493.20001220703125,499.3999938964844,492.9800109863281,499.05999755859375,COST,4,20230505
495.25,496.7099914550781,489.2699890136719,493.3900146484375,UNH,1,20230502
494.3999938964844,495.45001220703125,488.0299987792969,489.44000244140625,UNH,2,20230503
487.04998779296875,489.69000244140625,481.95001220703125,487.2799987792969,UNH,3,20230504
494.05999755859375,500.8500061035156,492.0299987792969,494.2799987792969,UNH,4,20230505
113.94000244140625,113.94000244140625,109.29000091552734,110.0999984741211,XOM,1,20230502
109.08000183105469,109.80999755859375,107.76000213623047,107.93000030517578,XOM,2,20230503
107.9000015258789,108.75,105.91000366210938,106.04000091552734,XOM,3,20230504
108.55000305175781,109.43000030517578,107.52999877929688,108.68000030517578,XOM,4,20230505
164.33999633789062,165.47999572753906,163.55999755859375,165.02999877929688,JNJ,1,20230502
165.5500030517578,166.17999267578125,162.50999450683594,162.8699951171875,JNJ,2,20230503
162.67999267578125,162.89999389648438,161.25,162.1300048828125,JNJ,3,20230504
162.83999633789062,163.1300048828125,161.69000244140625,162.67999267578125,JNJ,4,20230505
120.23999786376953,121.69999694824219,117.94000244140625,120.58000183105469,ABNB,1,20230502
120.8499984741211,121.19000244140625,117.97000122070312,118.86000061035156,ABNB,2,20230503
118.94000244140625,119.16999816894531,116.18000030517578,117.62999725341797,ABNB,3,20230504
120.01000213623047,120.30000305175781,116.93000030517578,119.9000015258789,ABNB,4,20230505
325.0,326.07000732421875,315.6199951171875,317.54998779296875,NFLX,1,20230502
317.54998779296875,324.6199951171875,315.8500061035156,319.29998779296875,NFLX,2,20230503
319.010009765625,323.6099853515625,317.95001220703125,320.7799987792969,NFLX,3,20230504
323.6099853515625,324.1499938964844,319.44000244140625,322.760009765625,NFLX,4,20230505
51.599998474121094,51.70000076293945,49.04999923706055,50.099998474121094,SCHW,1,20230502
50.380001068115234,50.59000015258789,47.75,48.029998779296875,SCHW,2,20230503
47.18000030517578,47.599998474121094,45.650001525878906,47.369998931884766,SCHW,3,20230504
49.099998474121094,50.279998779296875,48.56999969482422,49.2400016784668,SCHW,4,20230505
18.309999465942383,18.520000457763672,17.06999969482422,17.239999771118164,AI,1,20230502
17.200000762939453,17.959999084472656,16.790000915527344,17.399999618530273,AI,2,20230503
17.479999542236328,18.040000915527344,17.149999618530273,17.920000076293945,AI,3,20230504
18.18000030517578,18.989999771118164,17.780000686645508,18.700000762939453,AI,4,20230505
407.0,411.5400085449219,399.260009765625,404.20001220703125,LLY,1,20230502
415.0299987792969,434.20001220703125,414.30999755859375,431.19000244140625,LLY,2,20230503
431.45001220703125,432.70001220703125,425.2200012207031,428.44000244140625,LLY,3,20230504
428.1000061035156,431.2699890136719,424.55999755859375,427.80999755859375,LLY,4,20230505
168.9499969482422,169.82000732421875,166.55999755859375,169.14999389648438,TSLA,1,20230509
172.5500030517578,174.42999267578125,166.67999267578125,168.5399932861328,TSLA,2,20230510
168.6999969482422,173.57000732421875,166.7899932861328,172.0800018310547,TSLA,3,20230511
176.07000732421875,177.3800048828125,167.22999572753906,167.97999572753906,TSLA,4,20230512
288.989990234375,289.7300109863281,284.5,285.7099914550781,NVDA,1,20230509
290.04998779296875,291.1300048828125,284.6099853515625,288.8500061035156,NVDA,2,20230510
288.9599914550781,289.5,282.4599914550781,285.7799987792969,NVDA,3,20230511
285.2900085449219,287.79998779296875,280.4599914550781,283.3999938964844,NVDA,4,20230512
308.0,310.0400085449219,306.30999755859375,307.0,MSFT,1,20230509
308.6199951171875,313.0,307.6700134277344,312.30999755859375,MSFT,2,20230510
310.1000061035156,311.1199951171875,306.260009765625,310.1099853515625,MSFT,3,20230511
310.54998779296875,310.6499938964844,306.6000061035156,308.9700012207031,MSFT,4,20230512
173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,AAPL,1,20230509
173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,AAPL,2,20230510
173.85000610351562,174.58999633789062,172.1699981689453,173.75,AAPL,3,20230511
173.6199951171875,174.05999755859375,171.0,172.57000732421875,AAPL,4,20230512
231.4600067138672,235.8800048828125,231.0800018310547,233.3699951171875,META,1,20230509
236.1699981689453,236.75,230.72000122070312,233.0800018310547,META,2,20230510
233.0500030517578,238.2100067138672,232.3000030517578,235.7899932861328,META,3,20230511
236.74000549316406,236.9600067138672,231.4499969482422,233.80999755859375,META,4,20230512
